_id,pin,address,block_lot,sale_price,act77_gent_date,last_payment_date,treasury_sale_date,partition_latest_sale_date,latitude,longitude,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
284291,0010K00215000000,"621 LAWSON ST, PITTSBURGH, PA 15219",0010K00215,2732,2000-03-28,2005-03-09,2009-11-20,2010-04-29,40.446817827977725,-79.976585697968,Middle Hill,6,5,2-5,2,3,Central,Schenley
284292,0010F00148000A00,"16 BLOOMER WAY, PITTSBURGH, PA 15219",0010F00148A,2595,,,2009-11-20,2010-04-29,40.44830250300973,-79.97709139194977,Middle Hill,6,5,2-5,2,3,Central,Schenley
284293,0010R00073000000,"2307 REED ST, PITTSBURGH, PA 15219",0010R00073,4293,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.44467320059896,-79.97324347158106,Middle Hill,6,5,2-5,2,3,Central,Schenley
284294,0010R00135000000,"2308 CENTRE AVE, PITTSBURGH, PA 15219",0010R00135,1396,1989-01-31,1989-01-31,2009-11-20,2010-04-29,40.445171596528,-79.97351310285637,Middle Hill,6,5,2-5,2,3,Central,Schenley
284295,0010K00356000000,"2257 WYLIE AVE, PITTSBURGH, PA 15219",0010K00356,2769,1995-02-10,1995-02-10,2009-11-20,2010-04-29,40.44702029473001,-79.97501855800348,Middle Hill,6,5,2-5,2,3,Central,Schenley
284296,0010G00157000000,"604 JUNILLA ST, PITTSBURGH, PA 15219",0010G00157,7142,1984-05-31,2009-02-11,2009-11-20,2010-04-29,40.44848651962487,-79.97219634656643,Middle Hill,6,5,2-5,2,3,Central,Schenley
284297,0010H00261000000,"2817 CENTRE AVE, PITTSBURGH, PA 15219",0010H00261,8065,1994-10-19,1994-10-19,2009-11-20,2010-04-29,40.448280899484736,-79.96623615629862,Middle Hill,6,5,2-5,2,3,Central,Schenley
284298,0010R00081000000,"2321 REED ST, PITTSBURGH, PA 15219",0010R00081,1635,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.444872765799275,-79.97276475104367,Middle Hill,6,5,2-5,2,3,Central,Schenley
284299,0010G00036000000,"UPFOLD WAY, PITTSBURGH, PA 15219",0010G00036,1596,,,2009-11-20,2010-04-29,40.44823093255784,-79.97227607039153,Middle Hill,6,5,2-5,2,3,Central,Schenley
284300,0010L00026000B00,"2329 CENTRE AVE, PITTSBURGH, PA 15219",0010L00026B,3640,1997-01-29,1997-01-29,2009-11-20,2010-04-29,40.445807650449275,-79.9731912436618,Middle Hill,6,5,2-5,2,3,Central,Schenley
284301,0010R00078000000,"2315 REED ST, PITTSBURGH, PA 15219",0010R00078,1257,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.444796941274014,-79.97295655866976,Middle Hill,6,5,2-5,2,3,Central,Schenley
284302,0010L00131000000,"614 SOMERS ST, PITTSBURGH, PA 15219",0010L00131,8159,1985-05-30,1985-05-30,2009-11-20,2010-04-29,40.44757797446368,-79.97433311570259,Middle Hill,6,5,2-5,2,3,Central,Schenley
284303,0010G00156000000,"613 JUNILLA ST, PITTSBURGH, PA 15219",0010G00156,4151,1995-02-23,1995-02-23,2009-11-20,2010-04-29,40.44845574544139,-79.97210772606978,Middle Hill,6,5,2-5,2,3,Central,Schenley
284304,0010F00027000000,"2250 WEBSTER AVE, PITTSBURGH, PA 15219",0010F00027,3814,1994-04-06,1994-04-06,2009-11-20,2010-04-29,40.447974639917994,-79.97597998537015,Middle Hill,6,5,2-5,2,3,Central,Schenley
284305,0010K00343000000,"9 MCCLAREN ST, PITTSBURGH, PA 15219",0010K00343,7545,2001-02-07,2007-06-19,2009-11-20,2010-04-29,40.44729705400916,-79.97528645241731,Middle Hill,6,5,2-5,2,3,Central,Schenley
284306,0010G00048000A00,"2519 WYLIE AVE, PITTSBURGH, PA 15219",0010G00048A,11063,1991-04-25,1991-04-25,2009-11-20,2010-04-29,40.4485495869352,-79.97131433371358,Middle Hill,6,5,2-5,2,3,Central,Schenley
284307,0010K00358000000,"2265 WYLIE AVE, PITTSBURGH, PA 15219",0010K00358,8272,2002-04-25,2005-04-21,2009-11-20,2010-04-29,40.44709564362634,-79.97486750881465,Middle Hill,6,5,2-5,2,3,Central,Schenley
284308,0010M00126000000,"2536 ELBA ST, PITTSBURGH, PA 15219",0010M00126,1846,1990-05-18,1990-05-18,2009-11-20,2010-04-29,40.446559634216655,-79.96939754135401,Middle Hill,6,5,2-5,2,3,Central,Schenley
284309,0010M00104000000,"2524 ELBA ST, PITTSBURGH, PA 15219",0010M00104,4617,1994-12-30,1994-12-30,2009-11-20,2010-04-29,40.44638810700613,-79.96970563940958,Middle Hill,6,5,2-5,2,3,Central,Schenley
284310,0010R00080000000,"2319 REED ST, PITTSBURGH, PA 15219",0010R00080,1857,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.44484610528821,-79.97282889485238,Middle Hill,6,5,2-5,2,3,Central,Schenley
284311,0010P00234000000,"221 KIRKPATRICK ST, PITTSBURGH, PA 15219",0010P00234,4343,1980-02-05,1980-02-05,2009-11-20,2010-04-29,40.444118599704034,-79.97500407024886,Middle Hill,6,5,2-5,2,3,Central,Schenley
284312,0010G00049000000,"2517 WYLIE AVE, PITTSBURGH, PA 15219",0010G00049,6072,1990-09-04,1990-09-04,2009-11-20,2010-04-29,40.448531930695815,-79.97135560758959,Middle Hill,6,5,2-5,2,3,Central,Schenley
284313,0010F00012000A00,"SOMERS ST, PITTSBURGH, PA 15219",0010F00012A,2786,1992-01-16,1992-01-16,2009-11-20,2010-04-29,40.44788517402356,-79.97510980741772,Middle Hill,6,5,2-5,2,3,Central,Schenley
284314,0010K00084000000,"2300 WYLIE AVE, PITTSBURGH, PA 15219",0010K00084,4832,1994-06-02,1994-06-02,2009-11-20,2010-04-29,40.44671028415203,-79.97451221306697,Middle Hill,6,5,2-5,2,3,Central,Schenley
284315,0010R00079000000,"2371 REED ST, PITTSBURGH, PA 15219",0010R00079,1783,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.444820330299855,-79.97289277937982,Middle Hill,6,5,2-5,2,3,Central,Schenley
284316,0010R00114000000,"2334 CENTRE AVE, PITTSBURGH, PA 15219",0010R00114,12378,1989-10-26,1989-10-26,2009-11-20,2010-04-29,40.445406517353724,-79.97274723509294,Middle Hill,6,5,2-5,2,3,Central,Schenley
284317,0010P00136000000,"2224 CENTRE AVE, PITTSBURGH, PA 15219",0010P00136,2697,2000-10-17,2008-03-07,2009-11-20,2010-04-29,40.444990850089205,-79.97515505243221,Middle Hill,6,5,2-5,2,3,Central,Schenley
284318,0010G00044000000,"2513 WYLIE AVE, PITTSBURGH, PA 15219",0010G00044,6379,1992-03-03,1992-03-03,2009-11-20,2010-04-29,40.44848338478328,-79.97146909616609,Middle Hill,6,5,2-5,2,3,Central,Schenley
284319,0010G00015000000,"2528 WYLIE AVE, PITTSBURGH, PA 15219",0010G00015,7684,1985-01-14,1985-01-14,2009-11-20,2010-04-29,40.44833898315823,-79.97060820869011,Middle Hill,6,5,2-5,2,3,Central,Schenley
284320,0010K00209000000,"632 LAWSON ST, PITTSBURGH, PA 15219",0010K00209,1748,1995-01-18,1995-01-18,2009-11-20,2010-04-29,40.447100007614736,-79.97679597208601,Middle Hill,6,5,2-5,2,3,Central,Schenley
284321,0010K00213000000,"LAWSON ST, PITTSBURGH, PA 15219",0010K00213,2803,,,2009-11-20,2010-04-29,40.446912551533686,-79.97665737209563,Middle Hill,6,5,2-5,2,3,Central,Schenley
284322,0010L00323000000,"2515 MAHON ST, PITTSBURGH, PA 15219",0010L00323,10655,1993-01-14,1993-01-14,2009-11-20,2010-04-29,40.44789493560055,-79.9709032754794,Middle Hill,6,5,2-5,2,3,Central,Schenley
284323,0010R00071000A00,"370 LAPLACE ST, PITTSBURGH, PA 15219",0010R00071A,752,1996-09-30,1996-09-30,2009-11-20,2010-04-29,40.44468171446791,-79.97345309935073,Middle Hill,6,5,2-5,2,3,Central,Schenley
284324,0010L00138000000,"2329 WYLIE AVE, PITTSBURGH, PA 15219",0010L00138,3925,1980-05-02,1980-05-02,2009-11-20,2010-04-29,40.447396043647124,-79.97388140779391,Middle Hill,6,5,2-5,2,3,Central,Schenley
284325,0010K00339000000,"17 MCCLAREN ST, PITTSBURGH, PA 15219",0010K00339,6165,1987-09-16,1987-09-16,2009-11-20,2010-04-29,40.44743232940994,-79.97501016832142,Middle Hill,6,5,2-5,2,3,Central,Schenley
284326,0010G00055000000,"2525 WYLIE AVE, PITTSBURGH, PA 15219",0010G00055,11625,1982-09-10,1982-09-10,2009-11-20,2010-04-29,40.44868913426589,-79.97096664163004,Middle Hill,6,5,2-5,2,3,Central,Schenley
284327,0010R00025000000,"2428 REED ST, PITTSBURGH, PA 15219",0010R00025,791,2002-09-03,2007-02-13,2009-11-20,2010-04-29,40.44501007199015,-79.97108616862597,Terrace Village,6,5,2-5,2,3,Central,Schenley
284328,0010R00026000A00,"2420 REED ST, PITTSBURGH, PA 15219",0010R00026A,4658,2002-08-13,2002-08-13,2009-11-20,2010-04-29,40.445111979508745,-79.97123510884192,Terrace Village,6,5,2-5,2,3,Central,Schenley
284329,0010M00261000000,"2532 CENTRE AVE, PITTSBURGH, PA 15219",0010M00261,3208,1996-03-08,1996-03-08,2009-11-20,2010-04-29,40.4454085871372,-79.96949663424998,Terrace Village,6,5,2-10,2,3,Central,Schenley
284330,0010R00058000000,"2306 REED ST, PITTSBURGH, PA 15219",0010R00058,12602,2000-04-03,2000-04-03,2009-11-20,2010-04-29,40.44435576853014,-79.97260969468728,Terrace Village,6,5,2-10,2,3,Central,Schenley
284331,0027C00082000000,"4331 DAKOTA ST, PITTSBURGH, PA 15213",0027C00082,3912,1996-01-17,2005-09-21,2009-07-31,2010-02-16,40.45268615585525,-79.9556596594523,Upper Hill,6,5,2-22,2,3,Central,Schenley
284332,0027B00308000000,"3006 CAMP ST, PITTSBURGH, PA 15219",0027B00308,8006,1994-04-11,1994-04-11,2009-11-20,2010-04-29,40.450727366954816,-79.9593781362078,Upper Hill,6,5,2-22,2,3,Central,Schenley
284333,0026P00115000000,"799 CLARISSA ST, PITTSBURGH, PA 15219",0026P00115,7631,1991-01-03,1991-01-03,2009-11-20,2010-04-29,40.45332172544551,-79.95967450240505,Upper Hill,6,5,2-22,2,3,Central,Schenley
284334,0027B00010000000,"836 CLARISSA ST, PITTSBURGH, PA 15219",0027B00010,4084,1994-08-09,1994-08-09,2009-11-20,2010-04-29,40.45263975097205,-79.95871865388058,Upper Hill,6,5,2-22,2,3,Central,Schenley
284335,0027E00156000000,"CENTRE AVE, PITTSBURGH, PA 15219",0027E00156,7513,,,2009-11-20,2010-04-29,40.44915204915785,-79.9637080097675,Upper Hill,6,5,2-22,2,3,Central,Schenley
284336,0026P00046000000,"3382 MILWAUKEE ST, PITTSBURGH, PA 15219",0026P00046,5687,1983-12-22,1983-12-22,2009-11-20,2010-04-29,40.45389599797536,-79.96157377597883,Upper Hill,6,5,2-22,2,3,Central,Schenley
284337,0026P00188000000,"3407 CAMP ST, PITTSBURGH, PA 15219",0026P00188,4494,2000-04-03,2000-04-03,2009-11-20,2010-04-29,40.45314403128372,-79.95835803903508,Upper Hill,6,5,2-22,2,3,Central,Schenley
284338,0027B00306000000,"3002 CAMP ST, PITTSBURGH, PA 15219",0027B00306,8190,1985-10-31,1985-10-31,2009-11-20,2010-04-29,40.4506513855261,-79.9594213881954,Upper Hill,6,5,2-22,2,3,Central,Schenley
284339,0026P00099000000,"827 CLARISSA ST, PITTSBURGH, PA 15219",0026P00099,6307,1996-12-06,1996-12-06,2009-11-20,2010-04-29,40.453024840487465,-79.95878335026566,Upper Hill,6,5,2-22,2,3,Central,Schenley
284340,0027B00323000000,"CHEROKEE ST, PITTSBURGH, PA 15219",0027B00323,407,2002-06-24,2003-10-16,2009-11-20,2010-04-29,40.450471678147466,-79.95855776442919,Upper Hill,6,5,2-22,2,3,Central,Schenley
284341,0027B00007000000,"830 CLARISSA ST, PITTSBURGH, PA 15219",0027B00007,7812,1988-04-11,1988-04-11,2009-11-20,2010-04-29,40.4526462257182,-79.95898055119585,Upper Hill,6,5,2-22,2,3,Central,Schenley
284342,0026P00108000000,"CLARISSA ST, PITTSBURGH, PA 15219",0026P00108,2428,2004-01-16,2009-06-25,2009-11-20,2010-04-29,40.453209851555926,-79.95933122837776,Upper Hill,6,5,2-22,2,3,Central,Schenley
284343,0027B00199000000,"900 ANAHEIM ST, PITTSBURGH, PA 15219",0027B00199,851,1998-08-27,1998-08-27,2009-11-20,2010-04-29,40.451324646854296,-79.95909586685606,Upper Hill,6,5,2-22,2,3,Central,Schenley
284344,0027E00150000000,"3025 CENTRE AVE, PITTSBURGH, PA 15219",0027E00150,804,2002-07-29,2005-09-28,2009-11-20,2010-04-29,40.44918232382716,-79.96403136744723,Upper Hill,6,5,2-22,2,3,Central,Schenley
284345,0026P00156000000,"720 ADELAIDE ST, PITTSBURGH, PA 15219",0026P00156,481,1999-06-10,1999-06-10,2009-11-20,2010-04-29,40.45401532831509,-79.96035402112929,Upper Hill,6,5,2-22,2,3,Central,Schenley
284346,0026P00048000000,"3386 MILWAUKEE ST, PITTSBURGH, PA 15219",0026P00048,13779,1998-12-18,1998-12-18,2009-11-20,2010-04-29,40.453980372003045,-79.96145463246006,Upper Hill,6,5,2-22,2,3,Central,Schenley
284347,0026P00164000000,"736 ADELAIDE ST, PITTSBURGH, PA 15219",0026P00164,8592,1984-07-09,1984-07-09,2009-11-20,2010-04-29,40.45377014565079,-79.95991482860897,Upper Hill,6,5,2-22,2,3,Central,Schenley
284348,0027E00141000000,"512 LANDLEISS PL, PITTSBURGH, PA 15219",0027E00141,12543,1990-02-01,1990-02-01,2009-11-20,2010-04-29,40.44929779623998,-79.96427581620182,Upper Hill,6,5,2-22,2,3,Central,Schenley
284349,0027B00307000000,"3004 CAMP ST, PITTSBURGH, PA 15219",0027B00307,8190,1984-01-25,1984-01-25,2009-11-20,2010-04-29,40.45068970575298,-79.95940147329222,Upper Hill,6,5,2-22,2,3,Central,Schenley
284350,0026P00107000000,"813 CLARISSA ST, PITTSBURGH, PA 15219",0026P00107,11121,2002-10-23,2004-12-10,2009-11-20,2010-04-29,40.45319306007743,-79.9592762237813,Upper Hill,6,5,2-22,2,3,Central,Schenley
284351,0050H00199000000,"5369 CORNWALL ST, PITTSBURGH, PA 15224",0050H00199,1756,1983-01-10,1983-01-10,2009-11-20,2010-04-29,40.46965809951559,-79.93477332572675,Garfield,9,10,3-4,5,2,Central,Highland
284352,0050H00201000000,"5365 CORNWALL ST, PITTSBURGH, PA 15224",0050H00201,1960,1987-01-22,1987-01-22,2009-11-20,2010-04-29,40.46972146353436,-79.93489754526729,Garfield,9,10,3-4,5,2,Central,Highland
284353,0124N00212000000,"135 CARVER ST, PITTSBURGH, PA 15206",0124N00212,6123,1990-05-25,1990-05-25,2009-11-20,2010-04-29,40.46422382472736,-79.91426031048155,Larimer,9,12,3-10,5,2,Eastern,Highland
284354,0124N00099000000,"131 MAYFLOWER ST, PITTSBURGH, PA 15206",0124N00099,8623,1996-08-01,1996-08-01,2009-11-20,2010-04-29,40.463825141666646,-79.91496610410586,Larimer,9,12,3-10,5,2,Eastern,Highland
284355,0124N00146000000,"CARVER ST, PITTSBURGH, PA 15206",0124N00146,4701,1986-12-31,1986-12-31,2009-11-20,2010-04-29,40.463972904777854,-79.91462008143307,Larimer,9,12,3-10,5,2,Eastern,Highland
284356,0124F00221000000,"26 ORPHAN ST, PITTSBURGH, PA 15206",0124F00221,3823,,,2009-11-20,2010-04-29,40.467830767069046,-79.91013348253409,Larimer,9,12,3-12,5,2,Eastern,Highland
284357,0124F00179000000,"WHITTIER ST, PITTSBURGH, PA 15206",0124F00179,3686,1988-07-12,1988-07-12,2009-11-20,2010-04-29,40.46785361835595,-79.91070948960322,Larimer,9,12,3-12,5,2,Eastern,Highland
284358,0124J00189000000," SHETLAND AVE, PITTSBURGH, PA 15206",0124J00189,5755,2002-09-23,2005-06-13,2009-11-20,2010-04-29,40.46669614550972,-79.91219744261186,Larimer,9,12,3-12,5,2,Eastern,Highland
284359,0124E00310000000,"605 LENORA ST, PITTSBURGH, PA 15206",0124E00310,3993,1986-11-03,1986-11-03,2009-11-20,2010-04-29,40.46757621265501,-79.91277142954632,Larimer,9,12,3-12,5,2,Eastern,Highland
284360,0124N00363000000,"142 STOEBNER WAY, PITTSBURGH, PA 15206",0124N00363,4772,1992-01-31,1992-01-31,2009-11-20,2010-04-29,40.46451410200877,-79.91265852269838,Larimer,9,12,3-12,5,2,Eastern,Highland
284361,0124E00336000000,"LENORA ST, PITTSBURGH, PA 15206",0124E00336,3190,1981-01-30,1981-01-30,2009-11-20,2010-04-29,40.46759756250093,-79.91268597773566,Larimer,9,12,3-12,5,2,Eastern,Highland
284362,0124F00093000000,"LENORA ST, PITTSBURGH, PA 15206",0124F00093,5662,1980-02-05,1980-02-05,2009-11-20,2010-04-29,40.468526499550165,-79.91041863893788,Larimer,9,12,3-12,5,2,Eastern,Highland
284363,0124F00169000000,"666 LENORA ST, PITTSBURGH, PA 15206",0124F00169,2310,,,2009-11-20,2010-04-29,40.46802115466964,-79.91074289992986,Larimer,9,12,3-12,5,2,Eastern,Highland
284364,0124N00242000000,"146 MEADOW ST, PITTSBURGH, PA 15206",0124N00242,6963,1995-08-17,1995-08-17,2009-11-20,2010-04-29,40.464078517680086,-79.91352495709401,Larimer,9,12,3-12,5,2,Eastern,Highland
284365,0124E00302000000,"565 LENORA ST, PITTSBURGH, PA 15206",0124E00302,1801,1994-04-01,1994-04-01,2009-11-20,2010-04-29,40.4673069187363,-79.9133182187975,Larimer,9,12,3-12,5,2,Eastern,Highland
284366,0124E00313000000,"613 LENORA ST, PITTSBURGH, PA 15206",0124E00313,2871,,,2009-11-20,2010-04-29,40.46767177572312,-79.91254020656592,Larimer,9,12,3-12,5,2,Eastern,Highland
284367,0124F00165000000,"639 WHITTIER ST, PITTSBURGH, PA 15206",0124F00165,6136,1988-02-03,1988-02-03,2009-11-20,2010-04-29,40.46784543463084,-79.91095802359585,Larimer,9,12,3-12,5,2,Eastern,Highland
284368,0124K00053000000,"17 JOSEPH ST, PITTSBURGH, PA 15206",0124K00053,1108,,,2009-11-20,2010-04-29,40.46696612039749,-79.91188857977683,Larimer,9,12,3-12,5,2,Eastern,Highland
284369,0124K00032000000,"705 LARIMER AVE, PITTSBURGH, PA 15206",0124K00032,1506,2002-08-13,2004-02-10,2009-11-20,2010-04-29,40.46675155200887,-79.91122476512251,Larimer,9,12,3-12,5,2,Eastern,Highland
284370,0124K00103000000,"6313 JOSEPH ST, PITTSBURGH, PA 15206",0124K00103,23466,1993-10-11,1993-10-11,2009-11-20,2010-04-29,40.46628445306525,-79.91073269383078,Larimer,9,12,3-12,5,2,Eastern,Highland
284371,0124K00052000000,"19 JOSEPH ST, PITTSBURGH, PA 15206",0124K00052,4362,,,2009-11-20,2010-04-29,40.46701390126294,-79.91192603036716,Larimer,9,12,3-12,5,2,Eastern,Highland
284372,0124K00047000000,"6221 JOSEPH ST, PITTSBURGH, PA 15206",0124K00047,14322,1994-07-12,1994-07-12,2009-11-20,2010-04-29,40.46717079829977,-79.91150525644137,Larimer,9,12,3-12,5,2,Eastern,Highland
284373,0124E00301000000,"561 BURPEE ST, PITTSBURGH, PA 15206",0124E00301,4127,1994-04-01,1994-04-01,2009-11-20,2010-04-29,40.467205731421856,-79.9133890941055,Larimer,9,12,3-12,5,2,Eastern,Highland
284374,0124F00091000000,"679 LENORA ST, PITTSBURGH, PA 15206",0124F00091,2610,1985-07-23,1985-07-23,2009-11-20,2010-04-29,40.46849631323977,-79.91050509078597,Larimer,9,12,3-12,5,2,Eastern,Highland
284375,0124K00034000000,"703 LARIMER AVE, PITTSBURGH, PA 15206",0124K00034,2421,2002-06-27,2004-02-10,2009-11-20,2010-04-29,40.46677645072355,-79.91137650111325,Larimer,9,12,3-12,5,2,Eastern,Highland
284376,0124F00205000000,"642 WHITTIER ST, PITTSBURGH, PA 15206",0124F00205,7436,1986-08-29,1986-08-29,2009-11-20,2010-04-29,40.46763202544976,-79.91053171449313,Larimer,9,12,3-12,5,2,Eastern,Highland
284377,0124F00080000000,"653 LENORA ST, PITTSBURGH, PA 15206",0124F00080,4672,1985-12-04,1985-12-04,2009-11-20,2010-04-29,40.46817427265957,-79.91130101626969,Larimer,9,12,3-12,5,2,Eastern,Highland
284378,0124F00180000000,"643 WHITTIER ST, PITTSBURGH, PA 15206",0124F00180,9392,1988-07-12,1988-07-12,2009-11-20,2010-04-29,40.467821673988205,-79.91077930114609,Larimer,9,12,3-12,5,2,Eastern,Highland
284379,0124F00157000000,"JOSEPH ST, PITTSBURGH, PA 15206",0124F00157,8682,1993-10-19,1993-10-19,2009-11-20,2010-04-29,40.46763084603637,-79.911742752007,Larimer,9,12,3-12,5,2,Eastern,Highland
284380,0124K00049000000,"22 JOSEPH ST, PITTSBURGH, PA 15206",0124K00049,4883,,,2009-11-20,2010-04-29,40.46728877748468,-79.91158470371934,Larimer,9,12,3-12,5,2,Eastern,Highland
284381,0124E00354000000,"31 JOSEPH ST, PITTSBURGH, PA 15206",0124E00354,2629,2002-02-19,2002-02-19,2009-11-20,2010-04-29,40.467325354067626,-79.91213199155942,Larimer,9,12,3-12,5,2,Eastern,Highland
284382,0124F00202000000,"636 WHITTIER ST, PITTSBURGH, PA 15206",0124F00202,5343,1989-08-09,1989-08-09,2009-11-20,2010-04-29,40.46752142896448,-79.91076374449649,Larimer,9,12,3-12,5,2,Eastern,Highland
284383,0124J00053000000,"LENORA ST, PITTSBURGH, PA 15206",0124J00053,4161,1991-03-20,1991-03-20,2009-11-20,2010-04-29,40.46703280497534,-79.91379348366506,Larimer,9,12,3-12,5,2,Eastern,Highland
284384,0124K00055000000,"18 JOSEPH ST, PITTSBURGH, PA 15206",0124K00055,3711,1985-03-28,1985-03-28,2009-11-20,2010-04-29,40.46685219557147,-79.91181507921985,Larimer,9,12,3-12,5,2,Eastern,Highland
284385,0124J00138000000,"541 MCDONALD ST, PITTSBURGH, PA 15206",0124J00138,7296,1999-01-28,1999-01-28,2009-11-20,2010-04-29,40.46663536088639,-79.91374699635993,Larimer,9,12,3-12,5,2,Eastern,Highland
284386,0124N00312000A00,"122 STOEBNER WAY, PITTSBURGH, PA 15206",0124N00312A,2110,1978-02-14,1978-02-14,2009-11-20,2010-04-29,40.464813178693646,-79.91334141886513,Larimer,9,12,3-12,5,2,Eastern,Highland
284387,0124J00134000A00,"535 MCDONALD ST, PITTSBURGH, PA 15206",0124J00134A,2461,1982-02-15,1982-02-15,2009-11-20,2010-04-29,40.46652009616309,-79.91402159460672,Larimer,9,12,3-12,5,2,Eastern,Highland
284388,0124J00139000000,"543 MCDONALD ST, PITTSBURGH, PA 15206",0124J00139,1822,1995-01-23,1995-01-23,2009-11-20,2010-04-29,40.466663780776415,-79.91366620805665,Larimer,9,12,3-12,5,2,Eastern,Highland
284389,0124N00312000000,"120 STOEBNER WAY, PITTSBURGH, PA 15206",0124N00312,2168,1979-04-30,1979-04-30,2009-11-20,2010-04-29,40.4648515627316,-79.91338201979892,Larimer,9,12,3-12,5,2,Eastern,Highland
284390,0124N00356000000,"133 STOEBNER WAY, PITTSBURGH, PA 15206",0124N00356,3982,1995-01-24,1995-01-24,2009-11-20,2010-04-29,40.46479002336184,-79.91295686219179,Larimer,9,12,3-12,5,2,Eastern,Highland
284391,0124N00237000000,"134 MEADOW ST, PITTSBURGH, PA 15206",0124N00237,15715,1998-09-10,1998-09-10,2009-11-20,2010-04-29,40.46438779969041,-79.91388403278891,Larimer,9,12,3-12,5,2,Eastern,Highland
284392,0124J00350000000,"554 LARIMER AVE, PITTSBURGH, PA 15206",0124J00350,18393,1997-03-04,1997-03-04,2009-11-20,2010-04-29,40.465843700058485,-79.91241575836001,Larimer,9,12,3-12,5,2,Eastern,Highland
284393,0124K00167000000,"MAXWELL WAY, PITTSBURGH, PA 15206",0124K00167,2480,1990-06-12,1990-06-12,2009-11-20,2010-04-29,40.46533725967672,-79.91192626101652,Larimer,9,12,3-12,5,2,Eastern,Highland
284394,0124J00133000A00,"533 MCDONALD ST, PITTSBURGH, PA 15206",0124J00133A,2461,1985-01-24,1985-01-24,2009-11-20,2010-04-29,40.46649153043894,-79.91409302192865,Larimer,9,12,3-12,5,2,Eastern,Highland
284395,0124K00042000000,"624 WHITTIER ST, PITTSBURGH, PA 15206",0124K00042,5404,1979-03-30,1979-03-30,2009-11-20,2010-04-29,40.4672825592592,-79.91121551085612,Larimer,9,12,3-12,5,2,Eastern,Highland
284396,0124J00055000000,"547 LENORA ST, PITTSBURGH, PA 15206",0124J00055,408,2002-02-28,2006-02-09,2009-11-20,2010-04-29,40.4669922650145,-79.91387839397588,Larimer,9,12,3-12,5,2,Eastern,Highland
284397,0124F00234000000,"ORPHAN ST, PITTSBURGH, PA 15206",0124F00234,2981,,,2009-11-20,2010-04-29,40.468498467969326,-79.90973747484355,Larimer,9,12,3-12,5,2,Eastern,Highland
284398,0124K00043000000,"622 WHITTIER ST, PITTSBURGH, PA 15206",0124K00043,7228,1996-04-29,1996-04-29,2009-11-20,2010-04-29,40.467247117119946,-79.91130254286001,Larimer,9,12,3-12,5,2,Eastern,Highland
284399,0124F00216000000,"16 ORPHAN ST, PITTSBURGH, PA 15206",0124F00216,4737,1992-07-17,1992-07-17,2009-11-20,2010-04-29,40.46753384789927,-79.91014906689927,Larimer,9,12,3-12,5,2,Eastern,Highland
